"key"	"name_de"	"ddd"
"J06BB05"	"Tollwut-Immunglobulin"	""
"J06BB06"	"Röteln-Immunglobulin"	""
"J06BB07"	"Kuhpocken-Immunglobulin"	""
"J06BB08"	"Staphylococcus-Immunglobulin"	""
"J06BB09"	"Cytomegalievirus-Immunglobulin"	""
"J06BB10"	"Diphtherie-Immunglobulin"	""
"J06BB11"	"Hepatitis-A-Immunglobulin"	""
"J06BB12"	"FSME-Immunglobulin"	""
"J06BB13"	"Pertussis-Immunglobulin"	""
"J06BB14"	"Masern-Immunglobulin"	""
"J06BB15"	"Mumps-Immunglobulin"	""
"J06BB16"	"Palivizumab"	"3,75 mg P Säuglings DDD"
"J06BB17"	"Motavizumab"	""
"J06BB18"	"Raxibacumab"	""
"J06BB30"	"Kombinationen"	""
"J06BC01"	"Nebacumab"	"0,1 g P"
"J06BC10"	"Andere Immunglobuline"	""
"J07AC01"	"Anthrax-Antigen"	""
"J07AD01"	"Brucella-Antigen"	""
"J07AE01"	"Cholera, inaktiviert, ganze Zelle"	"Standarddosis: 1 Einzeldosis O "
"J07AE02"	"Cholera, lebend abgeschwächt"	""
"J07AE51"	"Cholera, Kombinationen mit Typhus-Impfstoff, inaktiviert, ganze Zelle"	""
"J07AF01"	"Diphtherie-Toxoid"	"Standarddosis: 1 Einzeldosis P "
"J07AG01"	"Haemophilus influenzae B, gereinigtes Antigen konjugiert"	"Standarddosis: 1 Einzeldosis P "
"J07AG51"	"Haemophilus influenzae B, Kombinationen mit Toxoiden"	"Standarddosis: 1 Einzeldosis P "
"J07AG52"	"Haemophilus influenzae B, Kombinationen mit Pertussis und Toxoiden"	"Standarddosis: 1 Einzeldosis P "
"J07AG53"	"Haemophilus influenzae B, Kombinationen mit Meningokokken C, konjugiert"	""
"J07AH01"	"Meningokokken A, gereinigtes Polysaccharid-Antigen"	""
"J07AH02"	"Andere Meningokokken monovalent, gereinigtes Polysaccharid-Antigen"	""
"J07AH03"	"Meningokokken bivalent (A, C), gereinigtes Polysaccharid-Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07AH04"	"Meningokokken tetravalent (A, C, Y, W-135), gereinigtes Polysaccharid-Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07AH05"	"Andere Meningokokken polyvalent, gereinigtes Polysaccharid-Antigen"	""
"J07AH06"	"Meningokokken B-Polysaccharid-Impfstoff, monovalent"	""
"J07AH07"	"Meningokokken C, gereinigtes Polysaccharid-Antigen, konjugiert"	"Standarddosis: 1 Einzeldosis P "
"J07AH08"	"Meningokokken tetravalent (A, C, Y, W-135), gereinigtes Polysaccharid-Antigen, konjugiert"	"Standarddosis: 1 Einzeldosis P "
"J07AH09"	"Meningokokken B, Multikomponenten-Impfstoff"	"Standarddosis: 1 Einzeldosis P "
"J07AH10"	"Meningokokken A, gereinigtes Polysaccharid-Antigen, konjugiert"	""
"J07AJ01"	"Pertussis, inaktiviert, ganze Zelle"	""
"J07AJ02"	"Pertussis, gereinigtes Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07AJ51"	"Pertussis, inaktiviert, ganze Zelle, Kombinationen mit Toxoiden"	""
"J07AJ52"	"Pertussis, gereinigtes Antigen, Kombinationen mit Toxoiden"	"Standarddosis: 1 Einzeldosis P "
"J07AK01"	"Pest, inaktiviert, ganze Zelle"	""
"J07AL01"	"Pneumokokken, gereinigtes Polysaccharid-Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07AL02"	"Pneumokokken, gereinigtes Polysaccharid-Antigen, konjugiert"	"Standarddosis: 1 Einzeldosis P "
"J07AL52"	"Pneumokokken, gereinigtes Polysaccharid-Antigen und Haemophilus influenzae B, konjugiert"	"Standarddosis: 1 Einzeldosis P "
"J07AM01"	"Tetanus-Toxoid"	"Standarddosis: 1 Einzeldosis P "
"J07AM51"	"Tetanus-Toxoid, Kombinationen mit Diphtherie-Toxoid"	"Standarddosis: 1 Einzeldosis P "
"J07AM52"	"Tetanus-Toxoid, Kombinationen mit Tetanus-Immunglobulin"	""
"J07AN01"	"Tuberkulose, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07AP01"	"Typhus, oral, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis O "
"J07AP02"	"Typhus, inaktiviert, ganze Zelle"	""
"J07AP03"	"Typhus, gereinigtes Polysaccharid-Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07AP10"	"Typhus, Kombinationen mit Paratyphustypen"	""
"J07AR01"	"Typhus exanthematicus, inaktiviert, ganze Zelle"	""
"J07AX01"	"Lactobacillus acidophilus"	""
"J07AX52"	"Lactobacillus Stämme, Kombinationen"	"Standarddosis: 1 Einzeldosis P "
"J07AX53"	"Enterobacteriacae Stämme, Kombinationen"	"Standarddosis: 1 Einzeldosis P "
"J07BA01"	"FSME, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BA02"	"Encephalitis, japanische, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BA03"	"Encephalitis, japanische, lebend abgeschwächt"	""
"J07BB01"	"Influenza, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BB02"	"Influenza, inaktiviert, Spaltvirus oder Oberflächenantigen"	"Standarddosis: 1 Einzeldosis P "
"J07BB03"	"Influenza, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis N "
"J07BC01"	"Hepatitis B, gereinigtes Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07BC02"	"Hepatitis A, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BC03"	"Hepatitis A, gereinigtes Antigen"	"Standarddosis: 1 Einzeldosis P "
"J07BC20"	"Kombinationen"	"Standarddosis: 1 Einzeldosis P "
"J07BD01"	"Masern, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BD51"	"Masern, Kombinationen mit Mumps, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BD52"	"Masern, Kombinationen mit Mumps und Röteln, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BD53"	"Masern, Kombinationen mit Röteln, lebend abgeschwächt"	""
"J07BD54"	"Masern, Kombinationen mit Mumps, Röteln und Varicella, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BE01"	"Mumps, lebend abgeschwächt"	""
"J07BF01"	"Poliomyelitis, oral, monovalent, lebend abgeschwächt"	""
"J07BF02"	"Poliomyelitis, oral, trivalent, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis O "
"J07BF03"	"Poliomyelitis, trivalent, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BF04"	"Poliomyelitis, oral, bivalent, lebend abgeschwächt"	""
"J07BG01"	"Tollwut, inaktiviert, ganzes Virus"	"Standarddosis: 1 Einzeldosis P "
"J07BH01"	"Rotavirus, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis O "
"J07BH02"	"Rotavirus, pentavalent, lebend, Reassortanten"	"Standarddosis: 1 Einzeldosis O "
"J07BJ01"	"Röteln, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BJ51"	"Röteln, Kombinationen mit Mumps, lebend abgeschwächt"	""
"J07BK01"	"Varicella, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BK02"	"Zoster Virus, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BL01"	"Gelbfieber, lebend abgeschwächt"	"Standarddosis: 1 Einzeldosis P "
"J07BM01"	"Humaner Papillomvirus-Impfstoff (Typen 6,11,16,18)"	"Standarddosis: 1 Einzeldosis P "
"J07BM02"	"Humaner Papillomvirus-Impfstoff (Typen 16,18)"	"Standarddosis: 1 Einzeldosis P "
"J07BX01"	"Pocken-Impfstoff, Vacciniavirus Ankara, lebend, modifiziert"	"Standarddosis: 1 Einzeldosis P "
"J07BX02"	"Inaktiviertes Herpes-simplex-Virus"	"Standarddosis: 1 Einzeldosis P "
"J07CA01"	"Diphtherie-Poliomyelitis-Tetanus"	"Standarddosis: 1 Einzeldosis P "
"J07CA02"	"Diphtherie-Pertussis-Poliomyelitis-Tetanus"	"Standarddosis: 1 Einzeldosis P "
"J07CA03"	"Diphtherie-Röteln-Tetanus"	""
"J07CA04"	"Haemophilus influenzae B und Poliomyelitis"	""
"J07CA05"	"Diphtherie-Hepatitis B-Pertussis-Tetanus"	""
"J07CA06"	"Diphtherie-Haemophilus influenzae B-Pertussis-Poliomyelitis-Tetanus"	"Standarddosis: 1 Einzeldosis P "
"J07CA07"	"Diphtherie-Hepatitis B-Tetanus"	""
"J07CA08"	"Haemophilus influenzae B und Hepatitis B"	"Standarddosis: 1 Einzeldosis P "
"J07CA09"	"Diphtherie-Haemophilus influenzae B-Pertussis-Poliomyelitis-Tetanus-Hepatitis B"	"Standarddosis: 1 Einzeldosis P "
"J07CA10"	"Typhus-Hepatitis A"	"Standarddosis: 1 Einzeldosis P "
"J07CA11"	"Diphtherie-Haemophilus influenzae B-Pertussis-Tetanus-Hepatitis B"	""
"J07CA12"	"Diphtherie-Pertussis-Poliomyelitis-Tetanus-Hepatitis B"	""
"J07CA13"	"Diphtherie-Haemophilus influenzae B-Pertussis-Tetanus-Hepatitis B-Meningokokken  A + C"	""
"L01AA01"	"Cyclophosphamid"	"0,25 g P "
"L01AA02"	"Chlorambucil"	""
"L01AA03"	"Melphalan"	""
"L01AA05"	"Chlormethin"	""
"L01AA06"	"Ifosfamid"	"0,7 g P "
"L01AA07"	"Trofosfamid"	"0,15 g O "
"L01AA08"	"Prednimustin"	""
"L01AA09"	"Bendamustin"	""
"L01AB01"	"Busulfan"	""
"L01AB02"	"Treosulfan"	""
"L01AB03"	"Mannosulfan"	""
"L01AC01"	"Thiotepa"	"1,62 g P "
"L01AC02"	"Triaziquon"	""
"L01AC03"	"Carboquon"	""
"L01AD01"	"Carmustin"	""
"L01AD02"	"Lomustin"	""
"L01AD03"	"Semustin"	""
"L01AD04"	"Streptozocin"	""
"L01AD05"	"Fotemustin"	""
"L01AD06"	"Nimustin"	""
"L01AD07"	"Ranimustin"	""
"L01AG01"	"Etoglucid"	""
"L01AX01"	"Mitobronitol"	""
"L01AX02"	"Pipobroman"	""
"L01AX03"	"Temozolomid"	"65 mg O,P "
"L01AX04"	"Dacarbazin"	"0,1 g P "
"L01BA01"	"Methotrexat"	"Standarddosis: 1 Applikationsform P "
"L01BA03"	"Raltitrexed"	""
"L01BA04"	"Pemetrexed"	"43 mg P "
"L01BA05"	"Pralatrexat"	""
"L01BB02"	"Mercaptopurin"	"0,175 g O bezogen auf kg Körpergewicht "
"L01BB03"	"Tioguanin"	""
"L01BB04"	"Cladribin"	""
"L01BB05"	"Fludarabin"	"8 mg P "
"L01BB06"	"Clofarabin"	""
"L01BB07"	"Nelarabin"	"0,39 g P "
"L01BC01"	"Cytarabin"	""
"L01BC02"	"Fluorouracil"	"0,15 g O; 0,1 g P "
"L01BC03"	"Tegafur"	""
"L01BC04"	"Carmofur"	""
"L01BC05"	"Gemcitabin"	"0,2 g P "
"L01BC06"	"Capecitabin"	"3 g O "
"L01BC07"	"Azacitidin"	"34 mg P "
"L01BC08"	"Decitabin"	"6,43 mg P "
"L01BC52"	"Fluorouracil, Kombinationen"	""
"L01BC53"	"Tegafur, Kombinationen"	""
"L01BC59"	"Trifluridin, Kombinationen"	""
"L01BC63"	"Tegafur und Uracil"	"0,432 g O bezogen auf Tegafur "
"L01BC73"	"Tegafur, Gimeracil und Oteracil"	"67,5 mg O bezogen auf Tegafur "
"L01CA01"	"Vinblastin"	"11,61 mg P Wochendosis "
"L01CA02"	"Vincristin"	"0,36 mg P "
"L01CA03"	"Vindesin"	""
"L01CA04"	"Vinorelbin"	"18 mg O; 7 mg P "
"L01CA05"	"Vinflunin"	"27,43 mg P "
"L01CA06"	"Vintafolid"	""
"L01CB01"	"Etoposid"	"50 mg O; 25 mg P "
"L01CB02"	"Teniposid"	""
"L01CC01"	"Demecolcin"	""
"L01CD01"	"Paclitaxel"	"15 mg P; 22 mg P Nanopartikelformulierung "
"L01CD02"	"Docetaxel"	"6,43 mg P "
"L01CD03"	"Paclitaxelpoliglumex"	""
"L01CD04"	"Cabazitaxel"	"2,14 mg P "
"L01CH01"	"Mistelkraut"	""
"L01CP01"	"Mistelkraut"	""
"L01CP02"	"Venusfliegenfalle"	""
"L01CP50"	"Andere pflanzliche Mittel, Kombinationen"	""
"L01CX01"	"Trabectedin"	"0,13 mg P "
"L01DA01"	"Dactinomycin"	""
"L01DB01"	"Doxorubicin"	"5 mg P; 3 mg P pegylierte liposomale Form; Standarddosis: 1 Instillationsset U "
"L01DB02"	"Daunorubicin"	""
"L01DB03"	"Epirubicin"	"7 mg P "
"L01DB04"	"Aclarubicin"	""
"L01DB05"	"Zorubicin"	""
"L01DB06"	"Idarubicin"	"6 mg O; 3 mg P "
"L01DB07"	"Mitoxantron"	"10 mg P Zytostatikum; 0,24 mg P Multiple Sklerose "
"L01DB08"	"Pirarubicin"	""
"L01DB09"	"Valrubicin"	""
"L01DB10"	"Amrubicin"	""
"L01DB11"	"Pixantron"	"9,64 mg P "
"L01DC01"	"Bleomycin"	"3 mg P entsprechend einer standardisierten biologischen Aktivität von 3.000 E "
"L01DC02"	"Plicamycin"	""
"L01DC03"	"Mitomycin"	"4,29 mg intravesikal; 0,65 mg P "
"L01DC04"	"Ixabepilon"	""
"L01XA01"	"Cisplatin"	"6,75 mg P "
"L01XA02"	"Carboplatin"	"25 mg P "
"L01XA03"	"Oxaliplatin"	"11 mg P "
"L01XA04"	"Satraplatin"	""
"L01XA05"	"Polyplatillen"	""
"L01XB01"	"Procarbazin"	""
"L01XC01"	"Edrecolomab"	""
"L01XC02"	"Rituximab"	"67 mg P s.c.; 32 mg P "
"L01XC03"	"Trastuzumab"	"29 mg P s.c.; 20 mg P "
"L01XC04"	"Alemtuzumab"	"13 mg P "
"L01XC05"	"Gemtuzumab"	""
"L01XC06"	"Cetuximab"	"65 mg P "
"L01XC07"	"Bevacizumab"	"45 mg P "
"L01XC08"	"Panitumumab"	"30 mg P "
"L01XC09"	"Catumaxomab"	"21 mcg P "
"L01XC10"	"Ofatumumab"	"0,133 g P "
"L01XC11"	"Ipilimumab"	"10 mg P "
"L01XC12"	"Brentuximabvedotin"	"6 mg P "
"L01XC13"	"Pertuzumab"	"20 mg P "
"L01XC14"	"Trastuzumabemtansin"	"12 mg P "
"L01XC15"	"Obinutuzumab"	"48 mg P "
"L01XC16"	"Dinutuximab"	""
"L01XC17"	"Nivolumab"	"15 mg P"
"L01XC18"	"Pembrolizumab"	"7 mg P"
"L01XC20"	"Ramucirumab"	"40 mg P "
"L01XD01"	"Porfimer natrium"	""
"L01XD03"	"Methylaminolevulinat"	""
"L01XD04"	"Aminolevulinsäure"	""
"L01XD05"	"Temoporfin"	"10,5 mg P "
"L01XD06"	"Efaproxiral"	""
"L01XD07"	"Methoxsalen"	""
"L01XE01"	"Imatinib"	"0,5 g O "
"L01XE02"	"Gefitinib"	"0,25 g O "
"L01XE03"	"Erlotinib"	"0,125 g O "
"L01XE04"	"Sunitinib"	"35 mg O "
"L01XE05"	"Sorafenib"	"0,8 g O "
"L01XE06"	"Dasatinib"	"0,12 g O "
"L01XE07"	"Lapatinib"	"1,375 g O "
"L01XE08"	"Nilotinib"	"0,6 g O "
"L01XE09"	"Temsirolimus"	"7,1 mg P "
"L01XE10"	"Everolimus"	"10 mg O "
"L01XE11"	"Pazopanib"	"0,8 g O "
"L01XE12"	"Vandetanib"	"0,3 g O "
"L01XE13"	"Afatinib"	"40 mg O "
"L01XE14"	"Bosutinib"	"0,5 g O "
"L01XE15"	"Vemurafenib"	"1,92 g O "
"L01XE16"	"Crizotinib"	"0,5 g O "
"L01XE17"	"Axitinib"	"10 mg O "
"L01XE18"	"Ruxolitinib"	"30 mg O "
"L01XE19"	"Ridaforolimus"	""
"L01XE21"	"Regorafenib"	"0,12 g O "
"L01XE22"	"Masitinib"	""
"L01XE23"	"Dabrafenib"	"0,3 g O "
"L01XE24"	"Ponatinib"	"45 mg O "
"L01XE25"	"Trametinib"	""
"L01XE26"	"Cabozantinib"	"0,14 g O "
"L01XE27"	"Ibrutinib"	"0,49 g O "
"L01XE28"	"Ceritinib"	"0,75 g O"
"L01XE29"	"Lenvatinib"	"24 mg O"
"L01XE31"	"Nintedanib"	"0,4 g O nicht-kleinzelliges Lungenkarzinom; 0,3 g O idiopathische Lungenfibrose"
"L01XX01"	"Amsacrin"	""
"L01XX02"	"Asparaginase"	"14 TSD E P "
"L01XX03"	"Altretamin"	""
"L01XX05"	"Hydroxycarbamid"	"1,75 g O "
"L01XX07"	"Lonidamin"	""
"L01XX08"	"Pentostatin"	""
"L01XX09"	"Miltefosin"	""
"L01XX10"	"Masoprocol"	""
"L01XX11"	"Estramustin"	"0,56 g O "
"L01XX14"	"Tretinoin"	""
"L01XX16"	"Mitoguazon"	""
"L01XX17"	"Topotecan"	"1 mg O; 0,65 mg P "
"L01XX18"	"Tiazofurin"	""
"L01XX19"	"Irinotecan"	"30 mg P "
"L01XX22"	"Alitretinoin"	""
"L01XX23"	"Mitotan"	""
"L01XX24"	"Pegaspargase"	""
"L01XX25"	"Bexaroten"	"0,54 g O "
"L01XX27"	"Arsentrioxid"	""
"L01XX29"	"Denileukindiftitox"	""
"L01XX32"	"Bortezomib"	"0,45 mg P "
"L01XX33"	"Celecoxib"	""
"L01XX35"	"Anagrelid"	"2 mg O "
"L01XX36"	"Oblimersen"	""
"L01XX37"	"Sitimagenceradenovec"	""
"L01XX38"	"Vorinostat"	""
"L01XX39"	"Romidepsin"	""
"L01XX40"	"Omacetaxinmepesuccinat"	""
"L01XX41"	"Eribulin"	"0,21 mg P bezogen auf Eribulin "
"L01XX42"	"Panobinostat"	""
"L01XX43"	"Vismodegib"	"0,15 g O "
"L01XX44"	"Aflibercept"	"20 mg P "
"L01XX45"	"Carfilzomib"	""
"L01XX46"	"Olaparib"	"0,8 g O"
"L01XX47"	"Idelalisib"	"0,3 g O "
"L02AA01"	"Diethylstilbestrol"	"3 mg O"
"L02AA02"	"Polyestradiolphosphat"	"6 mg P"
"L02AA03"	"Ethinylestradiol"	"1,5 mg O"
"L02AA04"	"Fosfestrol"	"0,25 g O,P"
"L02AA05"	"Chlorotrianisen"	""
"L02AB01"	"Megestrol"	"0,16 g O"
"L02AB02"	"Medroxyprogesteron"	"1 g O,P"
"L02AB03"	"Gestonoron"	"40 mg P"
"L02AE01"	"Buserelin"	"0,11 mg Implantat; 1,2 mg N; 1,5 mg P"
"L02AE02"	"Leuprorelin"	"1 mg P; 1 DE P pro Behandlungszeitraum für Depotarzneiformen "
"L02AE03"	"Goserelin"	"0,129 mg Implantat"
"L02AE04"	"Triptorelin"	"0,1 mg P; 0,134 mg P Depotinjektion"
"L02AE05"	"Histrelin"	"0,137 mg Implantat (Freisetzungsrate 50 mcg pro Tag)"
"L02BA01"	"Tamoxifen"	"20 mg O"
"L02BA02"	"Toremifen"	"60 mg O"
"L02BA03"	"Fulvestrant"	"18 mg P "
"L02BB01"	"Flutamid"	"0,75 g O"
"L02BB02"	"Nilutamid"	"0,3 g O"
"L02BB03"	"Bicalutamid"	"50 mg O; 0,15 g O bezogen auf die Monotherapie "
"L02BB04"	"Enzalutamid"	"0,16 g O"
"L02BG01"	"Aminoglutethimid"	"1 g O"
"L02BG02"	"Formestan"	"18 mg P"
"L02BG03"	"Anastrozol"	"1 mg O"
"L02BG04"	"Letrozol"	"2,5 mg O"
"L02BG05"	"Vorozol"	""
"L02BG06"	"Exemestan"	"25 mg O"
"L02BG09"	"Testolacton"	""
"L02BX01"	"Abarelix"	"3,6 mg P "
"L02BX02"	"Degarelix"	"2,7 mg P"
"L02BX03"	"Abirateron"	"1 g O bezogen auf Abirateronacetat"
"L03AA02"	"Filgrastim"	"0,35 mg P bezogen auf kg Körpergewicht"
"L03AA03"	"Molgramostim"	"0,35 mg P"
"L03AA09"	"Sargramostim"	"0,45 mg P"
"L03AA10"	"Lenograstim"	"0,35 mg P bezogen auf kg Körpergewicht"
"L03AA12"	"Ancestim"	"1,4 mg P"
"L03AA13"	"Pegfilgrastim"	"0,3 mg P"
"L03AA14"	"Lipegfilgrastim"	"0,3 mg P"
"L03AA15"	"Balugrastim"	""
"L03AB01"	"Interferon alfa, natürlich"	"2 MIO E P"
"L03AB02"	"Interferon beta, natürlich"	"33,33 TSD E P"
"L03AB03"	"Interferon gamma"	"40 mcg P"
"L03AB04"	"Interferon alfa-2a"	"2 MIO E P"
"L03AB05"	"Interferon alfa-2b"	"2 MIO E P"
"L03AB06"	"Interferon alfa-n1"	"5 MIO E P"
"L03AB07"	"Interferon beta-1a"	"4,3 mcg P i.m.; 18,86 mcg P s.c. "
"L03AB08"	"Interferon beta-1b"	"4 MIO E P"
"L03AB09"	"Interferon alfacon-1"	"4 mcg P"
"L03AB10"	"Peginterferon alfa-2b"	"15 mcg P Kombinationstherapie bei Hepatitis C "
"L03AB11"	"Peginterferon alfa-2a"	"26 mcg P Kombinationstherapie bei Hepatitis C"
"L03AB12"	"Albinterferon alfa-2b"	""
"L03AB13"	"Peginterferon beta-1a"	"8,9 mcg P "
"L03AB14"	"Cepeginterferon alfa-2b"	"17 mcg P"
"L03AB18"	"Interferon gamma-1b"	""
"L03AB60"	"Peginterferon alfa-2b, Kombinationen"	""
"L03AB61"	"Peginterferon alfa-2a, Kombinationen"	""
"L03AC01"	"Aldesleukin"	"0,2 mg P"
"L03AC02"	"Oprelvekin"	"3,5 mg P"
"L03AG01"	"Enterococcus faecalis"	""
"L03AG02"	"Bacillus subtilis"	""
"L03AG03"	"Mycobacterium phlei"	""
"L03AG04"	"Escherichia coli"	""
"L03AG05"	"Bacillus cereus"	""
"L03AG50"	"Andere bakterielle Immunstimulanzien, Kombinationen"	""
"L03AG51"	"Enterococcus, Kombinationen"	""
"L03AH01"	"Echinacea purpurea"	""
"L03AH02"	"Echinacea angustifolia"	""
"L03AH10"	"Verschiedene"	""
"L03AH20"	"Kombinationen"	""
"L03AH50"	"Kombinationen mit anderen Mitteln"	""
"L03AP01"	"Echinacea-purpurea-Presssaft"	"0,3 g O Trockenpresssaft; 7,5 ml O Presssaft "
"L03AP02"	"Echinacea-pallida-Wurzel"	"0,9 g O Droge "
"L03AP03"	"Echinacea-angustifolia-Wurzel und -Kraut"	""
"L03AP50"	"Andere pflanzliche Immunstimulanzien, Kombinationen"	""
"L03AP51"	"Echinacea-purpurea-Presssaft, Kombinationen"	""
"L03AP52"	"Echinacea-pallida-Wurzel, Kombinationen"	""
"L03AP53"	"Echinacea-angustifolia-Wurzel und -Kraut, Kombinationen"	""
"L03AX01"	"Lentinan"	"0,3 mg O,P"
"L03AX02"	"Roquinimex"	""
"L03AX03"	"BCG-Impfstoff"	"0,033 Darreichungsform intravesikal "
"L03AX04"	"Pegademase"	""
"L03AX05"	"Pidotimod"	"1,6 g O"
"L03AX07"	"Poly I:C"	""
"L03AX08"	"Poly ICLC"	""
"L03AX09"	"Thymopentin"	""
"L03AX10"	"Immunocyanin"	"3 mg intravesikal"
"L03AX11"	"Tasonermin"	"3,5 mg P"
"L03AX12"	"Melanom-Impfstoff"	""
"L03AX13"	"Glatirameracetat"	"20 mg P"
"L03AX14"	"Histamindihydrochlorid"	"0,5 mg P"
"L03AX15"	"Mifamurtid"	"0,7 mg P"
"L03AX16"	"Plerixafor"	"16,8 mg P"
"L03AX17"	"Sipuleucel-T"	"0,071 DE P entsprechend 1 DE pro 14 Tage "
"L03AX18"	"Cridanimod"	""
"L03AX19"	"Dasiprotimut-T"	""
"L03AX20"	"Andere Organextrakte"	""
"L03AX23"	"Levamisol"	""
"L03AX24"	"Histaglobin"	""
"L03AX25"	"Thymuspeptide"	""
"L03AX26"	"Milzhydrolysat"	""
"L03AX31"	"Leukozyten"	""
"L03AX50"	"Andere Zytokine und Immunstimulanzien, Kombinationen"	""
"L03AX71"	"Inosin, Kombinationen"	""
"L04AA02"	"Muromonab-CD3"	"5 mg P"
"L04AA03"	"Antilymphozytäres Immunglobulin (Pferd)"	""
"L04AA04"	"Antithymozytäres Immunglobulin (Kaninchen)"	"0,1 g P"
"L04AA06"	"Mycophenolsäure"	"2 g O,P bezogen auf Mycophenolatmofetil"
"L04AA10"	"Sirolimus"	"3 mg O"
"L04AA13"	"Leflunomid"	"20 mg O"
"L04AA15"	"Alefacept"	""
"L04AA18"	"Everolimus"	"1,5 mg O"
"L04AA19"	"Gusperimus"	""
"L04AA21"	"Efalizumab"	"10 mg P"
"L04AA22"	"Abetimus"	""
"L04AA23"	"Natalizumab"	"10 mg P"
"L04AA24"	"Abatacept"	"27 mg P"
"L04AA25"	"Eculizumab"	"64 mg P"
"L04AA26"	"Belimumab"	"25 mg P"
"L04AA27"	"Fingolimod"	"0,5 mg O"
"L04AA28"	"Belatacept"	"12,5 mg P"
"L04AA29"	"Tofacitinib"	""
"L04AA31"	"Teriflunomid"	"14 mg O"
"L04AA32"	"Apremilast"	"60 mg O "
"L04AA33"	"Vedolizumab"	"5,4 mg P "
"L04AA34"	"Alemtuzumab"	"0,13 mg P"
"L04AB01"	"Etanercept"	"7 mg P; 3 mg P Kinder DDD "
"L04AB02"	"Infliximab"	"3,75 mg P"
"L04AB03"	"Afelimomab"	""
"L04AB04"	"Adalimumab"	"2,9 mg P; 1,6 mg P Kinder DDD "
"L04AB05"	"Certolizumabpegol"	"14 mg P"
"L04AB06"	"Golimumab"	"1,66 mg P"
"L04AC01"	"Daclizumab"	"0,35 g P Dosis pro Behandlungszyklus"
"L04AC02"	"Basiliximab"	"40 mg P Dosis pro Behandlungszyklus"
"L04AC03"	"Anakinra"	"0,1 g P"
"L04AC04"	"Rilonacept"	"23 mg P"
"L04AC05"	"Ustekinumab"	"0,54 mg P"
"L04AC06"	"Mepolizumab"	""
"L04AC07"	"Tocilizumab"	"20 mg P"
"L04AC08"	"Canakinumab"	"2,7 mg P"
"L04AC09"	"Briakinumab"	""
"L04AC10"	"Secukinumab"	"10 mg P"
"L04AC11"	"Siltuximab"	"37 mg P "
"L04AD01"	"Ciclosporin"	"0,25 g O,P"
"L04AD02"	"Tacrolimus"	"5 mg O,P"
"L04AD03"	"Voclosporin"	""
"L04AX01"	"Azathioprin"	"0,15 g O,P"
"L04AX02"	"Thalidomid"	"0,2 g O "
"L04AX03"	"Methotrexat"	"2,5 mg O"
"L04AX04"	"Lenalidomid"	"10 mg O"
"L04AX05"	"Pirfenidon"	"2,4 g O"
"L04AX06"	"Pomalidomid"	"3 mg O"
"M01AA01"	"Phenylbutazon"	"0,3 g O,P,R"
"M01AA02"	"Mofebutazon"	"0,75 g O,P"
"M01AA03"	"Oxyphenbutazon"	"0,3 g O,R"
"M01AA05"	"Clofezon"	"0,6 g O,R"
"M01AA06"	"Kebuzon"	""
"M01AA07"	"Pyrazinobutazon"	""
"M01AA51"	"Phenylbutazon, Kombinationen"	""
"M01AA52"	"Mofebutazon, Kombinationen"	""
"M01AA53"	"Oxyphenbutazon, Kombinationen"	""
"M01AB01"	"Indometacin"	"0,1 g O,P,R"
"M01AB02"	"Sulindac"	"0,4 g O,P,R"
"M01AB03"	"Tolmetin"	"0,7 g O,R"
"M01AB04"	"Zomepirac"	"0,3 g O"
"M01AB05"	"Diclofenac"	"0,1 g O,P,R"
"M01AB06"	"Alclofenac"	"1,25 g O,R"
"M01AB07"	"Bumadizon"	"0,4 g O"
"M01AB08"	"Etodolac"	"0,4 g O"
"M01AB09"	"Lonazolac"	"0,6 g O"
"M01AB10"	"Fentiazac"	""
"M01AB11"	"Acemetacin"	"0,12 g O"
"M01AB12"	"Difenpiramid"	""
