"key"	"name_de"	"name_en"	"level"
"G02A"	"WEHEN FÖRDERNDE MITTEL"	"Uterotonics"	3
"G02AB"	"Mutterkorn-Alkaloide"	"Ergot alkaloids"	4
"G02AC"	"Mutterkorn-Alkaloide und Oxytocin inkl. Derivate, in Kombination"	"Ergot alkaloids and oxytocin including analogues, in combination"	4
"G02AD"	"Prostaglandine"	"Prostaglandins"	4
"G02AX"	"Andere Wehen fördernde Mittel"	"Other uterotonics"	4
"G02B"	"KONTRAZEPTIVA ZUR LOKALEN ANWENDUNG"	"Contraceptives for topical use"	3
"G02BA"	"Intrauterine Kontrazeptiva"	"Intrauterine contraceptives"	4
"G02BB"	"Intravaginale Kontrazeptiva"	"Intravaginal contraceptives"	4
"G02C"	"ANDERE GYNÄKOLOGIKA"	"Other gynecologicals"	3
"G02CA"	"Sympathomimetika, Wehen hemmend"	"Sympathomimetics, labour repressants"	4
"G02CB"	"Prolactinhemmer"	"Prolactin inhibitors"	4
"G02CC"	"Antiphlogistika zur vaginalen Anwendung"	"Anti-inflammatory products for vaginal administration"	4
"G02CD"	"Andere Vaginaltherapeutika"	NA	4
"G02CH"	"Andere homöopathische und anthroposophische Gynäkologika"	NA	4
"G02CP"	"Andere pflanzliche Gynäkologika"	NA	4
"G02CX"	"Andere Gynäkologika"	"Other gynecologicals"	4
"G03"	"SEXUALHORMONE UND MODULATOREN DES GENITALSYSTEMS"	"Sex hormones and modulators of the genital system"	2
"G03A"	"HORMONELLE KONTRAZEPTIVA ZUR SYSTEMISCHEN ANWENDUNG"	"Hormonal contraceptives for systemic use"	3
"G03AA"	"Gestagene und Estrogene, fixe Kombinationen"	"Progestogens and estrogens, fixed combinations"	4
"G03AB"	"Gestagene und Estrogene, Sequenzialpräparate"	"Progestogens and estrogens, sequential preparations"	4
"G03AC"	"Gestagene"	"Progestogens"	4
"G03AD"	"Notfallkontrazeptiva"	"Emergency contraceptives"	4
"G03B"	"ANDROGENE"	"Androgens"	3
"G03BA"	"3-Oxoandrosten-4-Derivate"	"3-oxoandrosten-(4) derivatives"	4
"G03BB"	"5-Androstanon-3-Derivate"	"5-androstanon-(3) derivatives"	4
"G03C"	"ESTROGENE"	"Estrogens"	3
"G03CA"	"Natürliche und halbsynthetische Estrogene, rein"	"Natural and semisynthetic estrogens, plain"	4
"G03CB"	"Synthetische Estrogene, rein"	"Synthetic estrogens, plain"	4
"G03CC"	"Estrogene, Kombinationen mit anderen Mitteln"	"Estrogens, combinations with other drugs"	4
"G03CD"	"Estrogene, vaginale Zubereitungen"	NA	4
"G03CX"	"Andere Estrogene"	"Other estrogens"	4
"G03D"	"GESTAGENE"	"Progestogens"	3
"G03DA"	"Pregnen-4-Derivate"	"Pregnen-(4) derivatives"	4
"G03DB"	"Pregnadien-Derivate"	"Pregnadien derivatives"	4
"G03DC"	"Estren-Derivate"	"Estren derivatives"	4
"G03DD"	"Gestagene, topische Zubereitungen"	NA	4
"G03E"	"ANDROGENE UND WEIBLICHE SEXUALHORMONE IN KOMBINATION"	"Androgens and female sex hormones in combination"	3
"G03EA"	"Androgene und Estrogene"	"Androgens and estrogens"	4
"G03EB"	"Androgen, Gestagen und Estrogen in Kombination"	"Androgen, progestogen and estrogen in combination"	4
"G03EK"	"Androgene und weibliche Sexualhormone in Kombination mit anderen Mitteln"	"Androgens and female sex hormones in combination with other drugs"	4
"G03F"	"GESTAGENE UND ESTROGENE IN KOMBINATION"	"Progestogens and estrogens in combination"	3
"G03FA"	"Gestagene und Estrogene, fixe Kombinationen"	"Progestogens and estrogens, fixed combinations"	4
"G03FB"	"Gestagene und Estrogene, Sequenzialpräparate"	"Progestogens and estrogens, sequential preparations"	4
"G03FC"	"Gestagene und Estrogene, Kombinationen mit anderen Mitteln"	NA	4
"G03G"	"GONADOTROPINE UND ANDERE OVULATIONSAUSLÖSER"	"Gonadotropins and other ovulation stimulants"	3
"G03GA"	"Gonadotropine"	"Gonadotropins"	4
"G03GB"	"Ovulationsauslöser, synthetisch"	"Ovulation stimulants, synthetic"	4
"G03H"	"ANTIANDROGENE"	"Antiandrogens"	3
"G03HA"	"Antiandrogene, rein"	"Antiandrogens, plain"	4
"G03HB"	"Antiandrogene und Estrogene"	"Antiandrogens and estrogens"	4
"G03X"	"ANDERE SEXUALHORMONE UND MODULATOREN DES GENITALSYSTEMS"	"Other sex hormones and modulators of the genital system"	3
"G03XA"	"Antigonadotropine und ähnliche Mittel"	"Antigonadotropins and similar agents"	4
"G03XB"	"Progesteron-Rezeptor-Modulatoren"	"Progesterone receptor modulators"	4
"G03XC"	"Selektive Estrogenrezeptor-Modulatoren"	"Selective estrogen receptor modulators"	4
"G04"	"UROLOGIKA"	"Urological drugs"	2
"G04B"	"UROLOGIKA"	"Urologicals"	3
"G04BA"	"Harn ansäuernde Mittel"	"Acidifiers"	4
"G04BC"	"Harnkonkrement lösende Mittel"	"Urinary concrement solvents"	4
"G04BD"	"Mittel bei häufiger Blasenentleerung und Harninkontinenz"	"Drugs for urinary frequency and incontinence"	4
"G04BE"	"Mittel bei erektiler Dysfunktion"	"Drugs used in erectile dysfunction"	4
"G04BH"	"Homöopathische und anthroposophische Urologika"	NA	4
"G04BP"	"Pflanzliche Urologika"	NA	4
"G04BX"	"Andere Urologika"	"Other urologicals"	4
"G04C"	"MITTEL BEI BENIGNER PROSTATAHYPERPLASIE"	"Drugs used in benign prostatic hypertrophy"	3
"G04CA"	"Alpha-Adrenozeptor-Antagonisten"	"Alpha-adrenoreceptor antagonists"	4
"G04CB"	"Testosteron-5-alpha-Reduktasehemmer"	"Testosterone-5-alpha reductase inhibitors"	4
"G04CH"	"Homöopathische und anthroposophische Prostatamittel"	NA	4
"G04CP"	"Pflanzliche Prostatamittel"	NA	4
"G04CX"	"Andere Mittel bei benigner Prostatahyperplasie"	"Other drugs used in benign prostatic hypertrophy"	4
"H"	"SYSTEMISCHE HORMONPRÄPARATE, EXKL. SEXUALHORMONE UND INSULINE"	"Systemic hormonal preparations, excluding reproductive hormones and insulins"	1
"H01"	"HYPOPHYSEN- UND HYPOTHALAMUSHORMONE UND ANALOGA"	"Pituitary and hypothalamic hormones and analogues"	2
"H01A"	"HYPOPHYSENVORDERLAPPENHORMONE UND ANALOGA"	"Anterior pituitary lobe hormones and analogues"	3
"H01AA"	"ACTH"	"Adrenocorticotropic hormone"	4
"H01AB"	"Thyrotropin"	"Thyrotropin"	4
"H01AC"	"Somatropin und Somatropin-Agonisten"	"Somatropin and somatropin agonists"	4
"H01AX"	"Andere Hypophysenvorderlappenhormone und Analoga"	"Other anterior pituitary lobe hormones and analogues"	4
"H01B"	"HYPOPHYSENHINTERLAPPENHORMONE"	"Posterior pituitary lobe hormones"	3
"H01BA"	"Vasopressin und Analoga"	"Vasopressin and analogues"	4
"H01BB"	"Oxytocin und Analoga"	"Oxytocin and analogues"	4
"H01C"	"HYPOTHALAMUSHORMONE"	"Hypothalamic hormones"	3
"H01CA"	"Gonadotropin-Releasing-Hormone"	"Gonadotropin-releasing hormones"	4
"H01CB"	"Somatostatin und Analoga"	"Somatostatin and analogues"	4
"H01CC"	"Gonadotropin-Releasing-Hormon-Antagonisten"	"Anti-gonadotropin-releasing hormones"	4
"H02"	"CORTICOSTEROIDE ZUR SYSTEMISCHEN ANWENDUNG"	"Corticosteroids systemic"	2
"H02A"	"CORTICOSTEROIDE ZUR SYSTEMISCHEN ANWENDUNG, REIN"	"Corticosteroids for systemic use, plain"	3
"H02AA"	"Mineralocorticoide"	"Mineralocorticoids"	4
"H02AB"	"Glucocorticoide"	"Glucocorticoids"	4
"H02B"	"CORTICOSTEROIDE ZUR SYSTEMISCHEN ANWENDUNG, KOMBINATIONEN"	"Corticosteroids for systemic use, combinations"	3
"H02BX"	"Corticosteroide zur systemischen Anwendung, Kombinationen"	"Corticosteroids for systemic use, combinations"	4
"H02C"	"NEBENNIERENHEMMSTOFFE"	"Antiadrenal preparations"	3
"H02CA"	"Anticorticosteroide"	"Anticorticosteroids"	4
"H03"	"SCHILDDRÜSENTHERAPIE"	"Thyroid therapy"	2
"H03A"	"SCHILDDRÜSENPRÄPARATE"	"Thyroid preparations"	3
"H03AA"	"Schilddrüsenhormone"	"Thyroid hormones"	4
"H03B"	"THYREOSTATIKA"	"Antithyroid preparations"	3
"H03BA"	"Thiouracile"	"Thiouracils"	4
"H03BB"	"Schwefel-haltige Imidazol-Derivate"	"Sulphur-containing imidazole derivatives"	4
"H03BC"	"Perchlorate"	"Perchlorates"	4
"H03BH"	"Homöopathische und anthroposophische Thyreostatika"	NA	4
"H03BP"	"Pflanzliche Thyreostatika"	NA	4
"H03BX"	"Andere Thyreostatika"	"Other antithyroid preparations"	4
"H03C"	"IODTHERAPIE"	"Iodine therapy"	3
"H03CA"	"Iodtherapie"	"Iodine therapy"	4
"H04"	"PANKREASHORMONE"	"Pancreatic hormones"	2
"H04A"	"GLYKOGENOLYTISCHE HORMONE"	"Glycogenolytic hormones"	3
"H04AA"	"Glykogenolytische Hormone"	"Glycogenolytic hormones"	4
"H05"	"CALCIUMHOMÖOSTASE"	"Calcium homeostasis"	2
"H05A"	"NEBENSCHILDDRÜSENHORMONE UND ANALOGA"	"Parathyroid hormones and analogues"	3
"H05AA"	"Nebenschilddrüsenhormone und Analoga"	"Parathyroid hormones and analogues"	4
"H05AH"	"Homöopathische und anthroposophische Nebenschilddrüsenhormone"	NA	4
"H05B"	"NEBENSCHILDDRÜSEN-ANTAGONISTEN"	"Anti-parathyroid agents"	3
"H05BA"	"Calcitonin-haltige Zubereitungen"	"Calcitonin preparations"	4
"H05BX"	"Andere Nebenschilddrüsen-Antagonisten"	"Other anti-parathyroid agents"	4
"J"	"ANTIINFEKTIVA ZUR SYSTEMISCHEN ANWENDUNG"	"Antiinfectives for systemic use"	1
"J01"	"ANTIBIOTIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Antibacterial drugs"	2
"J01A"	"TETRACYCLINE"	"Tetracyclines"	3
"J01AA"	"Tetracycline"	"Tetracyclines"	4
"J01B"	"AMPHENICOLE"	"Amphenicols"	3
"J01BA"	"Amphenicole"	"Amphenicols"	4
"J01C"	"BETALACTAM-ANTIBIOTIKA, PENICILLINE"	"Beta lactam antibiotics, penicillins"	3
"J01CA"	"Penicilline mit erweitertem Wirkungsspektrum"	"Penicillins, Extended-Spectrum"	4
"J01CE"	"Beta-Lactamase-sensitive Penicilline"	"Beta-lactamase sensitive penicillins"	4
"J01CF"	"Beta-Lactamase-resistente Penicilline"	"Beta-lactamase resistant penicillins"	4
"J01CG"	"Beta-Lactamase-Inhibitoren"	"Beta-lactamase inhibitors"	4
"J01CR"	"Kombinationen von Penicillinen, inkl. Beta-Lactamase-Inhibitoren"	"Combinations of penicillins, including beta-lactamase inhibitors"	4
"J01D"	"ANDERE BETA-LACTAM-ANTIBIOTIKA"	"Other beta-lactam antibacterials"	3
"J01DB"	"Cephalosporine der 1. Generation"	"First generation cephalosporins list"	4
"J01DC"	"Cephalosporine der 2. Generation"	"Second generation cephalosporins list"	4
"J01DD"	"Cephalosporine der 3. Generation"	"Third-generation cephalosporins"	4
"J01DE"	"Cephalosporine der 4. Generation"	"Fourth-generation cephalosporins"	4
"J01DF"	"Monobactame"	"Monobactams"	4
"J01DH"	"Carbapeneme"	"Carbapenems"	4
"J01DI"	"Andere Cephalosporine und Peneme"	"Other cephalosporins and penems"	4
"J01E"	"SULFONAMIDE UND TRIMETHOPRIM"	"Sulfonamides and trimethoprim"	3
"J01EA"	"Trimethoprim und Derivate"	"Trimethoprim and derivatives"	4
"J01EB"	"Kurz wirkende Sulfonamide"	"Short-acting sulfonamides"	4
"J01EC"	"Mittellang wirkende Sulfonamide"	"Intermediate-acting sulfonamides"	4
"J01ED"	"Lang wirkende Sulfonamide"	"Long-acting sulfonamides"	4
"J01EE"	"Kombinationen von Sulfonamiden und Trimethoprim, inkl. Derivate"	"Combinations of sulfonamides and trimethoprim, including derivatives"	4
"J01F"	"MAKROLIDE, LINCOSAMIDE UND STREPTOGRAMINE"	"Macrolides, lincosamides and streptogramins"	3
"J01FA"	"Makrolide"	"Macrolide antibiotics"	4
"J01FF"	"Lincosamide"	"Lincosamide antibiotics"	4
"J01FG"	"Streptogramine"	"Streptogramin antibiotics"	4
"J01G"	"AMINOGLYKOSID-ANTIBIOTIKA"	"Aminoglycoside antibacterials"	3
"J01GA"	"Streptomycine"	"Streptomycins"	4
"J01GB"	"Andere Aminoglykoside"	"Other aminoglycosides"	4
"J01M"	"CHINOLONE"	"Quinolone antibacterials"	3
"J01MA"	"Fluorchinolone"	"Fluoroquinolones"	4
"J01MB"	"Andere Chinolone"	"Other quinolones"	4
"J01R"	"KOMBINATIONEN VON ANTIBIOTIKA"	"Combinations of antibacterials"	3
"J01RA"	"Kombinationen von Antibiotika"	"Combinations of antibacterials"	4
"J01X"	"ANDERE ANTIBIOTIKA"	"Other antibacterial drugs"	3
"J01XA"	"Glycopeptid-Antibiotika"	"Glycopeptide antibacterials"	4
"J01XB"	"Polymyxine"	"Polymyxins"	4
"J01XC"	"Steroid-Antibiotika"	"Steroid antibacterials"	4
"J01XD"	"Imidazol-Derivate"	"Imidazole derivatives"	4
"J01XE"	"Nitrofuran-Derivate"	"Nitrofuran derivatives"	4
"J01XX"	"Andere Antibiotika"	"Other antibacterials"	4
"J02"	"ANTIMYKOTIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Antimycotic drugs"	2
"J02A"	"ANTIMYKOTIKA ZUR SYSTEMISCHEN ANWENDUNG"	"Antimycotics for systemic use"	3
"J02AA"	"Antibiotika"	"Antibiotics"	4
"J02AB"	"Imidazol-Derivate"	"Imidazole derivatives"	4
"J02AC"	"Triazol-Derivate"	"Triazole derivatives"	4
"J02AX"	"Andere Antimykotika zur systemischen Anwendung"	"Other antimycotics for systemic use"	4
"J04"	"MITTEL GEGEN MYKOBAKTERIEN"	"Antimycobacterials"	2
"J04A"	"MITTEL ZUR BEHANDLUNG DER TUBERKULOSE"	"Drugs for treatment of tuberculosis"	3
"J04AA"	"Aminosalicylsäure und Derivate"	"Aminosalicylic acid and derivatives"	4
"J04AB"	"Antibiotika"	"Antibiotics"	4
"J04AC"	"Hydrazide"	"Hydrazides"	4
"J04AD"	"Thiocarbamid-Derivate"	"Thiocarbamide derivatives"	4
"J04AK"	"Andere Mittel zur Behandlung der Tuberkulose"	"Other drugs for treatment of tuberculosis"	4
"J04AM"	"Kombinationen von Mitteln zur Behandlung der Tuberkulose"	"Combinations of drugs for treatment of tuberculosis"	4
"J04B"	"MITTEL ZUR BEHANDLUNG DER LEPRA"	"Drugs for treatment of lepra"	3
"J04BA"	"Mittel zur Behandlung der Lepra"	"Drugs for treatment of lepra"	4
"J05"	"ANTIVIRALE MITTEL ZUR SYSTEMISCHEN ANWENDUNG"	"Antiviral drugs"	2
"J05A"	"DIREKT WIRKENDE ANTIVIRALE MITTEL"	"Direct acting antiviral drugs"	3
"J05AA"	"Thiosemicarbazone"	"Thiosemicarbazones"	4
"J05AB"	"Nukleoside und Nukleotide, exkl. Inhibitoren der Reversen Transkriptase"	"Nucleosides and nucleotides excluding reverse transcriptase inhibitors"	4
"J05AC"	"Cyclische Amine"	"Cyclic amines"	4
"J05AD"	"Phosphonsäure-Derivate"	"Phosphonic acid derivatives"	4
"J05AE"	"Proteasehemmer"	"Protease inhibitors"	4
"J05AF"	"Nukleosidale und nukleotidale Inhibitoren der Reversen Transkriptase"	"Nucleoside and nucleotide reverse transcriptase inhibitors"	4
"J05AG"	"Nicht-Nukleosidale Inhibitoren der Reversen Transkriptase"	"Non-nucleoside reverse transcriptase inhibitors"	4
"J05AH"	"Neuraminidasehemmer"	"Neuraminidase inhibitors"	4
"J05AR"	"Antivirale Mittel zur Behandlung von HIV Infektionen, Kombinationen"	"Antivirals for treatment of HIV infections, combinations"	4
"J05AX"	"Andere antivirale Mittel"	"Other antivirals"	4
"J06"	"IMMUNSERA UND IMMUNGLOBULINE"	"Immune sera and immunoglobulins"	2
"J06A"	"IMMUNSERA"	"Immune sera"	3
"J06AA"	"Immunsera"	"Immune sera"	4
"J06B"	"IMMUNGLOBULINE"	"Immunoglobulins"	3
"J06BA"	"Immunglobuline, normal human"	"Immunoglobulins, normal human"	4
"J06BB"	"Spezifische Immunglobuline"	"Specific immunoglobulins"	4
"J06BC"	"Andere Immunglobuline"	"Other immunoglobulins"	4
"J07"	"IMPFSTOFFE"	"Vaccines"	2
"J07A"	"BAKTERIELLE IMPFSTOFFE"	"Bacterial vaccines"	3
"J07AC"	"Milzbrand-Impfstoffe"	"Anthrax vaccines"	4
"J07AD"	"Brucellose-Impfstoffe"	"Brucellosis vaccines"	4
"J07AE"	"Cholera-Impfstoffe"	"Cholera vaccines"	4
"J07AF"	"Diphtherie-Impfstoffe"	"Diphtheria vaccines"	4
"J07AG"	"Haemophilus influenzae B-Impfstoffe"	"Haemophilus influenzae B vaccine"	4
"J07AH"	"Meningokokken-Impfstoffe"	"Meningococcal vaccines"	4
"J07AJ"	"Pertussis-Impfstoffe"	"Pertussis vaccines"	4
"J07AK"	"Pest-Impfstoffe"	"Plague vaccines"	4
"J07AL"	"Pneumokokken-Impfstoffe"	"Pneumococcal vaccines"	4
"J07AM"	"Tetanus-Impfstoffe"	"Tetanus vaccines"	4
"J07AN"	"Tuberkulose-Impfstoffe"	"Tuberculosis vaccines"	4
"J07AP"	"Typhus-Impfstoffe"	"Typhoid vaccines"	4
"J07AR"	"Typhus (exanthematicus)-Impfstoffe"	"Typhus (exanthematicus) vaccines"	4
"J07AX"	"Andere bakterielle Impfstoffe"	"Other bacterial vaccines"	4
"J07B"	"VIRALE IMPFSTOFFE"	"Viral vaccines"	3
"J07BA"	"Encephalitis-Impfstoffe"	"Encephalitis vaccines"	4
"J07BB"	"Influenza-Impfstoffe"	"Influenza vaccines"	4
"J07BC"	"Hepatitis-Impfstoffe"	"Hepatitis vaccines"	4
"J07BD"	"Masern-Impfstoffe"	"Measles vaccines"	4
"J07BE"	"Mumps-Impfstoffe"	"Mumps vaccines"	4
"J07BF"	"Poliomyelitis-Impfstoffe"	"Poliomyelitis vaccines"	4
"J07BG"	"Tollwut-Impfstoffe"	"Rabies vaccines"	4
"J07BH"	"Rotavirus-Diarrhoe-Impfstoffe"	"Rotavirus diarrhea vaccines"	4
"J07BJ"	"Röteln-Impfstoffe"	"Rubella vaccines"	4
"J07BK"	"Varicella Zoster Impfstoffe"	"Varicella zoster vaccines"	4
"J07BL"	"Gelbfieber-Impfstoffe"	"Yellow fever vaccines"	4
"J07BM"	"Papillomvirus-Impfstoffe"	"Papillomavirus vaccines"	4
"J07BX"	"Andere virale Impfstoffe"	"Other viral vaccines"	4
"J07C"	"BAKTERIELLE UND VIRALE IMPFSTOFFE, KOMBINIERT"	"Bacterial and viral vaccines"	3
"J07CA"	"Bakterielle und virale Impfstoffe, kombiniert"	"Bacterial and viral vaccines"	4
"J07X"	"ANDERE IMPFSTOFFE"	"Other vaccines"	3
"L"	"ANTINEOPLASTISCHE UND IMMUNMODULIERENDE MITTEL"	"Antineoplastic and immunomodulating agents"	1
"L01"	"ANTINEOPLASTISCHE MITTEL"	"Antineoplastic drugs"	2
"L01A"	"ALKYLIERENDE MITTEL"	"Alkylating agents list"	3
"L01AA"	"Stickstofflost-Analoga"	"Nitrogen mustard analogues"	4
"L01AB"	"Alkylsulfonate"	"Alkyl sulfonates"	4
"L01AC"	"Ethylenimine"	"Ethylene imines"	4
"L01AD"	"Nitrosoharnstoffe"	"Nitrosoureas"	4
"L01AG"	"Epoxide"	"Epoxides"	4
"L01AX"	"Andere alkylierende Mittel"	"Other alkylating agents"	4
"L01B"	"ANTIMETABOLITEN"	"Antimetabolites"	3
"L01BA"	"Folsäure-Analoga"	"Folic acid analogues"	4
"L01BB"	"Purin-Analoga"	"Purine analogues"	4
"L01BC"	"Pyrimidin-Analoga"	"Pyrimidine analogues"	4
"L01C"	"PFLANZLICHE ALKALOIDE UND ANDERE NATÜRLICHE MITTEL"	"Plant alkaloids and other natural products"	3
"L01CA"	"Vinka-Alkaloide und Analoga"	"Vinca alkaloids and analogues"	4
"L01CB"	"Podophyllotoxin-Derivate"	"Podophyllotoxin derivatives"	4
"L01CC"	"Colchicin-Derivate"	"Colchicine derivatives"	4
"L01CD"	"Taxane"	"Taxanes"	4
"L01CH"	"Andere homöopathische und anthroposophische Mittel"	NA	4
"L01CP"	"Andere pflanzliche Mittel"	NA	4
"L01CX"	"Andere pflanzliche Alkaloide und natürliche Mittel"	"Other plant alkaloids and natural products"	4
"L01D"	"ZYTOTOXISCHE ANTIBIOTIKA UND VERWANDTE SUBSTANZEN"	"Cytotoxic antibiotics and related substances"	3
"L01DA"	"Actinomycine"	"Actinomycin"	4
"L01DB"	"Anthracycline und verwandte Substanzen"	"Anthracyclines and related substances"	4
"L01DC"	"Andere zytotoxische Antibiotika"	"Other cytotoxic antibiotics"	4
"L01X"	"ANDERE ANTINEOPLASTISCHE MITTEL"	"Other antineoplastic agents"	3
"L01XA"	"Platin-haltige Verbindungen"	"Platinum compounds"	4
"L01XB"	"Methylhydrazine"	"Methylhydrazines"	4
"L01XC"	"Monoklonale Antikörper"	"Monoclonal antibodies"	4
"L01XD"	"Sensibilisatoren für die photodynamische/Radio-Therapie"	"Sensitizers used in photodynamic/radiation therapy"	4
"L01XE"	"Proteinkinase-Inhibitoren"	"Protein kinase inhibitors"	4
"L01XX"	"Andere antineoplastische Mittel"	"Other antineoplastic agents"	4
"L01XY"	"Kombinationen von antineoplastischen Mitteln"	"Combinations of antineoplastic agents"	4
"L02"	"ENDOKRINE THERAPIE"	"Endocrine therapy"	2
"L02A"	"HORMONE UND VERWANDTE MITTEL"	"Hormones and related agents"	3
"L02AA"	"Estrogene"	"Estrogens"	4
"L02AB"	"Gestagene"	"Progestogens"	4
"L02AE"	"Gonadotropin-Releasing-Hormon-Analoga"	"Gonadotropin-releasing hormone analogues"	4
"L02AX"	"Andere Hormone"	"Other hormones"	4
"L02B"	"HORMONANTAGONISTEN UND VERWANDTE MITTEL"	"Hormone antagonists and related agents"	3
"L02BA"	"Antiestrogene"	"Anti-estrogens"	4
"L02BB"	"Antiandrogene"	"Anti-androgens"	4
"L02BG"	"Aromatase-Inhibitoren"	"Aromatase inhibitors"	4
"L02BX"	"Andere Hormonantagonisten und verwandte Mittel"	"Other hormone antagonists and related agents"	4
"L03"	"IMMUNSTIMULANZIEN"	"Immunostimulants drugs"	2
"L03A"	"IMMUNSTIMULANZIEN"	"Immunostimulants drugs"	3
"L03AA"	"Koloniestimulierende Faktoren"	"Colony stimulating factors"	4
"L03AB"	"Interferone"	"Interferons"	4
"L03AC"	"Interleukine"	"Interleukins"	4
"L03AG"	"Bakterielle Immunstimulanzien"	NA	4
"L03AH"	"Homöopathische und anthroposophische Immunstimulanzien"	NA	4
"L03AP"	"Pflanzliche Immunstimulanzien"	NA	4
"L03AX"	"Andere Immunstimulanzien"	"Other immunostimulants"	4
"L04"	"IMMUNSUPPRESSIVA"	"Immunosuppressants drugs"	2
"L04A"	"IMMUNSUPPRESSIVA"	"Immunosuppressants drugs"	3
"L04AA"	"Selektive Immunsuppressiva"	"Selective immunosuppressants"	4
"L04AB"	"Tumornekrosefaktor alpha(TNF-alpha)-Inhibitoren"	"Tumor necrosis factor alpha (TNF-α) inhibitors"	4
"L04AC"	"Interleukin-Inhibitoren"	"Interleukin inhibitors"	4
"L04AD"	"Calcineurin-Inhibitoren"	"Calcineurin inhibitors"	4
"L04AX"	"Andere Immunsuppressiva"	"Other immunosuppressants"	4
"M"	"MUSKEL- UND SKELETTSYSTEM"	"Musculoskeletal system"	1
"M01"	"ANTIPHLOGISTIKA UND ANTIRHEUMATIKA"	"Anti-inflammatory and antirheumatic drugs"	2
"M01A"	"NICHTSTEROIDALE ANTIPHLOGISTIKA UND ANTIRHEUMATIKA"	"Anti-inflammatory and antirheumatic products, non-steroids"	3
"M01AA"	"Butylpyrazolidine"	"Butylpyrazolidines"	4
"M01AB"	"Essigsäure-Derivate und verwandte Substanzen"	"Acetic acid derivatives and related substances"	4
"M01AC"	"Oxicame"	"Oxicams"	4
"M01AE"	"Propionsäure-Derivate"	"Propionic acid derivatives"	4
"M01AG"	"Fenamate"	"Fenamate Drugs"	4
"M01AH"	"Coxibe"	"Coxibs"	4
"M01AX"	"Andere nichtsteroidale Antiphlogistika und Antirheumatika"	"Other anti-inflammatory and antirheumatic agents, non-steroids"	4
"M01B"	"ANTIPHLOGISTIKA/ANTIRHEUMATIKA IN KOMBINATION"	"Anti-inflammatory/antirheumatic agents in combination"	3
"M01BA"	"Antiphlogistika/Antirheumatika in Kombination mit Corticosteroiden"	"Anti-inflammatory/antirheumatic agents in combination with corticosteroids"	4
"M01BP"	"Andere pflanzliche Antiphlogistika/Antirheumatika in Kombination"	NA	4
"M01BX"	"Andere Antiphlogistika/Antirheumatika in Kombination mit anderen Mitteln"	NA	4
"M01C"	"SPEZIFISCHE ANTIRHEUMATIKA"	"Specific antirheumatic agents"	3
"M01CA"	"Chinoline"	"Quinolines"	4
"M01CB"	"Gold-Verbindungen"	"Gold preparations"	4
"M01CC"	"Penicillamin und ähnliche Mittel"	"Penicillamine and similar agents"	4
"M01CX"	"Andere spezifische Antirheumatika"	"Other specific antirheumatic agents"	4
"M02"	"TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN"	"Topical products for joint and muscular pain"	2
"M02A"	"TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN"	"Topical products for joint and muscular pain"	3
"M02AA"	"Nichtsteroidale Antiphlogistika zur topischen Anwendung"	"Anti-inflammatory preparations, non-steroids for topical use"	4
"M02AB"	"Capsaicin und ähnliche Mittel"	"Capsaicin and similar agents"	4
"M02AC"	"Zubereitungen mit Salicylsäure-Derivaten"	"Preparations with salicylic acid derivatives"	4
"M02AD"	"Zubereitungen mit Nicotinsäure-Derivaten"	NA	4
"M02AH"	"Homöopathische und anthroposophische Zubereitungen gegen Muskel- und Gelenkschmerzen zur topischen Anwendung"	NA	4
"M02AP"	"Pflanzliche Zubereitungen gegen Muskel- und Gelenkschmerzen zur topischen Anwendung"	NA	4
"M02AX"	"Andere topische Mittel gegen Gelenk- und Muskelschmerzen"	"Other topical products for joint and muscular pain"	4
"M02B"	"BALNEOTHERAPEUTISCHE ANTIRHEUMATIKA"	NA	3
"M02BA"	"Hyperämisierende balneotherapeutische Antirheumatika"	NA	4
"M02BB"	"Balneotherapeutische Antirheumatika mit Salicylsäure-Derivaten"	NA	4
"M02BP"	"Pflanzliche balneotherapeutische Antirheumatika"	NA	4
"M02BX"	"Andere balneotherapeutische Antirheumatika"	NA	4
"M03"	"MUSKELRELAXANZIEN"	"Muscle relaxants"	2
"M03A"	"MUSKELRELAXANZIEN, PERIPHER WIRKENDE MITTEL"	"Muscle relaxants, peripherally acting agents"	3
"M03AA"	"Curare-Alkaloide"	"Curare alkaloids"	4
"M03AB"	"Cholin-Derivate"	"Choline derivatives"	4
"M03AC"	"Andere quartäre Ammonium-Verbindungen"	"Other quaternary ammonium compounds"	4
"M03AX"	"Andere Muskelrelaxanzien, peripher wirkende Mittel"	"Other muscle relaxants, peripherally acting agents"	4
"M03B"	"MUSKELRELAXANZIEN, ZENTRAL WIRKENDE MITTEL"	"Muscle relaxants, centrally acting agents"	3
"M03BA"	"Carbaminsäureester"	"Carbamic acid esters"	4
"M03BB"	"Oxazol-, Thiazin- und Triazin-Derivate"	"Oxazol, thiazine, and triazine derivatives"	4
"M03BC"	"Ether, chemisch den Antihistaminika verwandt"	"Ethers, chemically close to antihistamines"	4
"M03BX"	"Andere zentral wirkende Mittel"	"Other centrally acting agents"	4
